USB-500/600 Log File,
Name: CEF501shelf#13,
Model: USB-502-PLUS,
Serial Number: 10001330,
Index,Date/Time,Temp(C),Humidity(%rh),Dew Point(C),
2013,3/15/2017 8:09:32 AM,25.5,57.5,16.5,
2014,3/15/2017 8:39:32 AM,26.0,57.5,17.0,
2015,3/15/2017 9:09:32 AM,26.0,57.0,16.8,
2016,3/15/2017 9:39:32 AM,26.0,57.5,17.0,
2017,3/15/2017 10:09:32 AM,26.0,57.0,16.8,
2018,3/15/2017 10:39:32 AM,26.0,56.5,16.7,
2019,3/15/2017 11:09:32 AM,26.0,56.0,16.5,
2020,3/15/2017 11:39:32 AM,26.0,58.0,17.1,
2021,3/15/2017 12:09:32 PM,25.5,58.0,16.6,
2022,3/15/2017 12:39:32 PM,25.5,58.5,16.8,
2023,3/15/2017 1:09:32 PM,25.5,57.5,16.5,
2024,3/15/2017 1:39:32 PM,26.0,56.0,16.5,
2025,3/15/2017 2:09:32 PM,26.0,56.5,16.7,
2026,3/15/2017 2:39:32 PM,26.0,56.5,16.7,
2027,3/15/2017 3:09:32 PM,26.0,56.0,16.5,
2028,3/15/2017 3:39:32 PM,26.0,57.0,16.8,
2029,3/15/2017 4:09:32 PM,25.0,59.0,16.4,
2030,3/15/2017 4:39:32 PM,25.0,58.5,16.3,
2031,3/15/2017 5:09:32 PM,25.0,58.5,16.3,
2032,3/15/2017 5:39:32 PM,25.0,58.5,16.3,
2033,3/15/2017 6:09:32 PM,25.0,58.0,16.2,
2034,3/15/2017 6:39:32 PM,25.0,57.5,16.0,
2035,3/15/2017 7:09:32 PM,25.0,55.5,15.5,
2036,3/15/2017 7:39:32 PM,25.0,55.0,15.3,
2037,3/15/2017 8:09:32 PM,25.0,55.5,15.5,
2038,3/15/2017 8:39:32 PM,25.0,54.5,15.2,
2039,3/15/2017 9:09:32 PM,25.0,54.5,15.2,
2040,3/15/2017 9:39:32 PM,25.0,54.0,15.0,
2041,3/15/2017 10:09:32 PM,23.5,58.5,14.9,
2042,3/15/2017 10:39:32 PM,22.5,60.0,14.4,
2043,3/15/2017 11:09:32 PM,22.5,58.5,14.0,
2044,3/15/2017 11:39:32 PM,22.5,58.0,13.8,
2045,3/16/2017 12:09:32 AM,22.0,58.0,13.4,
2046,3/16/2017 12:39:32 AM,22.0,58.5,13.5,
2047,3/16/2017 1:09:32 AM,22.0,58.5,13.5,
2048,3/16/2017 1:39:32 AM,22.0,59.0,13.6,
2049,3/16/2017 2:09:32 AM,22.0,59.0,13.6,
2050,3/16/2017 2:39:32 AM,22.0,58.5,13.5,
2051,3/16/2017 3:09:32 AM,22.0,59.0,13.6,
2052,3/16/2017 3:39:32 AM,22.0,59.0,13.6,
2053,3/16/2017 4:09:32 AM,22.0,59.5,13.8,
2054,3/16/2017 4:39:32 AM,22.0,59.5,13.8,
2055,3/16/2017 5:09:32 AM,22.0,59.5,13.8,
2056,3/16/2017 5:39:32 AM,22.0,60.0,13.9,
2057,3/16/2017 6:09:32 AM,23.0,57.0,14.0,
2058,3/16/2017 6:39:32 AM,25.0,53.5,14.9,
2059,3/16/2017 7:09:32 AM,25.0,54.0,15.0,
2060,3/16/2017 7:39:32 AM,25.0,54.5,15.2,
2061,3/16/2017 8:09:32 AM,25.0,55.5,15.5,
2062,3/16/2017 8:39:32 AM,25.0,55.5,15.5,
2063,3/16/2017 9:09:32 AM,25.0,57.0,15.9,
2064,3/16/2017 9:39:32 AM,25.0,57.0,15.9,
2065,3/16/2017 10:09:32 AM,25.0,56.5,15.8,
2066,3/16/2017 10:39:32 AM,25.0,56.5,15.8,
2067,3/16/2017 11:09:32 AM,25.5,55.5,15.9,
2068,3/16/2017 11:39:32 AM,25.5,55.5,15.9,
2069,3/16/2017 12:09:32 PM,25.5,56.0,16.1,
2070,3/16/2017 12:39:32 PM,25.5,55.5,15.9,
2071,3/16/2017 1:09:32 PM,25.5,56.0,16.1,
2072,3/16/2017 1:39:32 PM,25.5,55.5,15.9,
2073,3/16/2017 2:09:32 PM,25.5,55.5,15.9,
2074,3/16/2017 2:39:32 PM,25.0,56.5,15.8,
2075,3/16/2017 3:09:32 PM,25.0,57.0,15.9,
2076,3/16/2017 3:39:32 PM,25.0,56.5,15.8,
2077,3/16/2017 4:09:32 PM,25.0,56.5,15.8,
2078,3/16/2017 4:39:32 PM,25.0,57.5,16.0,
2079,3/16/2017 5:09:32 PM,25.0,58.0,16.2,
2080,3/16/2017 5:39:32 PM,25.0,59.5,16.6,
2081,3/16/2017 6:09:32 PM,25.0,59.5,16.6,
2082,3/16/2017 6:39:32 PM,24.5,61.5,16.6,
2083,3/16/2017 7:09:32 PM,24.5,61.0,16.5,
2084,3/16/2017 7:39:32 PM,25.0,60.5,16.8,
2085,3/16/2017 8:09:32 PM,24.5,60.0,16.2,
2086,3/16/2017 8:39:32 PM,24.5,59.0,16.0,
2087,3/16/2017 9:09:32 PM,24.5,58.5,15.8,
2088,3/16/2017 9:39:32 PM,25.0,58.0,16.2,
2089,3/16/2017 10:09:32 PM,23.5,62.0,15.8,
2090,3/16/2017 10:39:32 PM,22.5,62.5,15.0,
2091,3/16/2017 11:09:32 PM,22.0,61.0,14.1,
2092,3/16/2017 11:39:32 PM,22.0,60.0,13.9,
2093,3/17/2017 12:09:32 AM,22.0,60.0,13.9,
2094,3/17/2017 12:39:32 AM,22.0,60.5,14.0,
2095,3/17/2017 1:09:32 AM,22.0,61.0,14.1,
2096,3/17/2017 1:39:32 AM,22.0,61.0,14.1,
2097,3/17/2017 2:09:32 AM,22.0,61.0,14.1,
2098,3/17/2017 2:39:32 AM,22.0,61.0,14.1,
2099,3/17/2017 3:09:32 AM,22.0,61.0,14.1,
2100,3/17/2017 3:39:32 AM,22.0,60.5,14.0,
2101,3/17/2017 4:09:32 AM,22.0,60.0,13.9,
2102,3/17/2017 4:39:32 AM,22.0,60.0,13.9,
2103,3/17/2017 5:09:32 AM,22.0,60.0,13.9,
2104,3/17/2017 5:39:32 AM,22.0,60.0,13.9,
2105,3/17/2017 6:09:32 AM,23.5,58.0,14.8,
2106,3/17/2017 6:39:32 AM,24.5,54.5,14.7,
2107,3/17/2017 7:09:32 AM,24.5,55.5,15.0,
2108,3/17/2017 7:39:32 AM,24.5,56.5,15.3,
2109,3/17/2017 8:09:32 AM,24.5,57.5,15.6,
2110,3/17/2017 8:39:32 AM,24.5,58.5,15.8,
2111,3/17/2017 9:09:32 AM,24.5,59.0,16.0,
2112,3/17/2017 9:39:32 AM,25.0,59.0,16.4,
2113,3/17/2017 10:09:32 AM,25.0,58.5,16.3,
2114,3/17/2017 10:39:32 AM,25.0,60.5,16.8,
2115,3/17/2017 11:09:32 AM,24.5,60.5,16.4,
2116,3/17/2017 11:39:32 AM,24.5,62.0,16.7,
2117,3/17/2017 12:09:32 PM,24.5,60.0,16.2,
2118,3/17/2017 12:39:32 PM,25.0,60.5,16.8,
2119,3/17/2017 1:09:32 PM,24.5,61.0,16.5,
2120,3/17/2017 1:39:32 PM,25.0,59.0,16.4,
2121,3/17/2017 2:09:32 PM,25.0,59.0,16.4,
2122,3/17/2017 2:39:32 PM,25.0,58.5,16.3,
2123,3/17/2017 3:09:32 PM,25.0,58.0,16.2,
2124,3/17/2017 3:39:32 PM,24.5,60.0,16.2,
2125,3/17/2017 4:09:32 PM,24.5,60.5,16.4,
2126,3/17/2017 4:39:32 PM,25.0,60.0,16.7,
2127,3/17/2017 5:09:32 PM,25.0,59.5,16.6,
2128,3/17/2017 5:39:32 PM,25.0,58.5,16.3,
2129,3/17/2017 6:09:32 PM,25.0,60.5,16.8,
2130,3/17/2017 6:39:32 PM,25.0,60.0,16.7,
2131,3/17/2017 7:09:32 PM,25.0,60.0,16.7,
2132,3/17/2017 7:39:32 PM,25.0,59.0,16.4,
2133,3/17/2017 8:09:32 PM,25.0,59.5,16.6,
2134,3/17/2017 8:39:32 PM,25.0,60.5,16.8,
2135,3/17/2017 9:09:32 PM,25.0,59.5,16.6,
2136,3/17/2017 9:39:32 PM,25.0,58.5,16.3,
2137,3/17/2017 10:09:32 PM,24.0,61.5,16.1,
2138,3/17/2017 10:39:32 PM,22.5,61.5,14.7,
2139,3/17/2017 11:09:32 PM,22.5,59.5,14.2,
2140,3/17/2017 11:39:32 PM,22.0,58.5,13.5,
2141,3/18/2017 12:09:32 AM,22.0,58.0,13.4,
2142,3/18/2017 12:39:32 AM,22.0,58.0,13.4,
2143,3/18/2017 1:09:32 AM,22.0,59.0,13.6,
2144,3/18/2017 1:39:32 AM,22.0,59.0,13.6,
2145,3/18/2017 2:09:32 AM,22.0,58.5,13.5,
2146,3/18/2017 2:39:32 AM,22.0,58.0,13.4,
2147,3/18/2017 3:09:32 AM,22.0,56.5,13.0,
2148,3/18/2017 3:39:32 AM,22.0,56.0,12.8,
2149,3/18/2017 4:09:32 AM,22.0,55.0,12.5,
2150,3/18/2017 4:39:32 AM,22.0,54.5,12.4,
2151,3/18/2017 5:09:32 AM,22.0,53.5,12.1,
2152,3/18/2017 5:39:32 AM,22.0,53.5,12.1,
2153,3/18/2017 6:09:32 AM,23.5,51.5,12.9,
2154,3/18/2017 6:39:32 AM,25.0,48.5,13.4,
2155,3/18/2017 7:09:32 AM,25.0,47.5,13.1,
2156,3/18/2017 7:39:32 AM,25.0,49.0,13.5,
2157,3/18/2017 8:09:32 AM,25.0,49.5,13.7,
2158,3/18/2017 8:39:32 AM,25.0,49.5,13.7,
2159,3/18/2017 9:09:32 AM,25.0,49.5,13.7,
2160,3/18/2017 9:39:32 AM,25.0,48.5,13.4,
2161,3/18/2017 10:09:32 AM,25.0,48.5,13.4,
2162,3/18/2017 10:39:32 AM,25.5,46.0,13.0,
2163,3/18/2017 11:09:32 AM,26.0,46.5,13.7,
2164,3/18/2017 11:39:32 AM,26.0,46.5,13.7,
2165,3/18/2017 12:09:32 PM,26.0,46.5,13.7,
2166,3/18/2017 12:39:32 PM,26.0,45.5,13.3,
2167,3/18/2017 1:09:32 PM,26.0,45.5,13.3,
2168,3/18/2017 1:39:32 PM,26.0,45.5,13.3,
2169,3/18/2017 2:09:32 PM,26.0,46.0,13.5,
2170,3/18/2017 2:39:32 PM,26.0,46.0,13.5,
2171,3/18/2017 3:09:32 PM,26.0,46.5,13.7,
2172,3/18/2017 3:39:32 PM,26.0,46.5,13.7,
2173,3/18/2017 4:09:32 PM,26.0,47.0,13.8,
2174,3/18/2017 4:39:32 PM,26.0,47.5,14.0,
2175,3/18/2017 5:09:32 PM,26.0,47.5,14.0,
2176,3/18/2017 5:39:32 PM,26.0,48.5,14.3,
2177,3/18/2017 6:09:32 PM,26.0,48.5,14.3,
2178,3/18/2017 6:39:32 PM,26.0,49.5,14.6,
2179,3/18/2017 7:09:32 PM,26.0,49.0,14.5,
2180,3/18/2017 7:39:32 PM,26.0,49.0,14.5,
2181,3/18/2017 8:09:32 PM,26.0,48.5,14.3,
2182,3/18/2017 8:39:32 PM,26.0,48.0,14.1,
2183,3/18/2017 9:09:32 PM,26.0,48.5,14.3,
2184,3/18/2017 9:39:32 PM,26.0,48.0,14.1,
2185,3/18/2017 10:09:32 PM,24.5,51.5,13.9,
2186,3/18/2017 10:39:32 PM,22.5,56.0,13.3,
2187,3/18/2017 11:09:32 PM,22.5,56.5,13.4,
2188,3/18/2017 11:39:32 PM,22.5,57.0,13.6,
2189,3/19/2017 12:09:32 AM,22.5,58.0,13.8,
2190,3/19/2017 12:39:32 AM,22.0,59.0,13.6,
2191,3/19/2017 1:09:32 AM,22.0,59.5,13.8,
2192,3/19/2017 1:39:32 AM,22.0,59.5,13.8,
2193,3/19/2017 2:09:32 AM,22.0,60.0,13.9,
2194,3/19/2017 2:39:32 AM,22.0,60.0,13.9,
2195,3/19/2017 3:09:32 AM,22.0,60.5,14.0,
2196,3/19/2017 3:39:32 AM,22.0,60.5,14.0,
2197,3/19/2017 4:09:32 AM,22.0,60.5,14.0,
2198,3/19/2017 4:39:32 AM,22.0,61.0,14.1,
2199,3/19/2017 5:09:32 AM,22.0,61.0,14.1,
2200,3/19/2017 5:39:32 AM,22.0,61.0,14.1,
2201,3/19/2017 6:09:32 AM,23.5,58.5,14.9,
2202,3/19/2017 6:39:32 AM,25.5,54.0,15.5,
2203,3/19/2017 7:09:32 AM,25.5,54.5,15.7,
2204,3/19/2017 7:39:32 AM,26.0,54.0,16.0,
2205,3/19/2017 8:09:32 AM,26.5,54.5,16.6,
2206,3/19/2017 8:39:32 AM,26.5,54.0,16.4,
2207,3/19/2017 9:09:32 AM,26.5,54.5,16.6,
2208,3/19/2017 9:39:32 AM,26.5,54.5,16.6,
2209,3/19/2017 10:09:32 AM,26.5,54.5,16.6,
2210,3/19/2017 10:39:32 AM,26.5,55.0,16.7,
2211,3/19/2017 11:09:32 AM,26.5,56.0,17.0,
2212,3/19/2017 11:39:32 AM,26.5,55.0,16.7,
2213,3/19/2017 12:09:32 PM,26.5,55.5,16.9,
2214,3/19/2017 12:39:32 PM,26.5,55.0,16.7,
2215,3/19/2017 1:09:32 PM,26.5,55.0,16.7,
2216,3/19/2017 1:39:32 PM,26.5,55.5,16.9,
2217,3/19/2017 2:09:32 PM,26.5,55.0,16.7,
2218,3/19/2017 2:39:32 PM,26.5,54.0,16.4,
2219,3/19/2017 3:09:32 PM,26.5,53.5,16.3,
2220,3/19/2017 3:39:32 PM,26.5,53.0,16.1,
2221,3/19/2017 4:09:32 PM,26.5,52.5,16.0,
2222,3/19/2017 4:39:32 PM,26.5,51.5,15.7,
2223,3/19/2017 5:09:32 PM,26.0,50.5,14.9,
2224,3/19/2017 5:39:32 PM,26.5,49.5,15.1,
2225,3/19/2017 6:09:32 PM,26.5,50.5,15.4,
2226,3/19/2017 6:39:32 PM,26.0,51.0,15.1,
2227,3/19/2017 7:09:32 PM,26.5,51.0,15.5,
2228,3/19/2017 7:39:32 PM,26.5,50.5,15.4,
2229,3/19/2017 8:09:32 PM,26.5,50.0,15.2,
2230,3/19/2017 8:39:32 PM,26.5,50.5,15.4,
2231,3/19/2017 9:09:32 PM,26.5,51.0,15.5,
2232,3/19/2017 9:39:32 PM,26.5,51.5,15.7,
2233,3/19/2017 10:09:32 PM,25.0,55.5,15.5,
2234,3/19/2017 10:39:32 PM,22.5,59.5,14.2,
2235,3/19/2017 11:09:32 PM,22.5,59.5,14.2,
2236,3/19/2017 11:39:32 PM,22.5,59.5,14.2,
2237,3/20/2017 12:09:32 AM,22.5,59.5,14.2,
2238,3/20/2017 12:39:32 AM,22.0,59.5,13.8,
2239,3/20/2017 1:09:32 AM,22.0,59.5,13.8,
2240,3/20/2017 1:39:32 AM,22.0,59.0,13.6,
2241,3/20/2017 2:09:32 AM,22.0,59.0,13.6,
2242,3/20/2017 2:39:32 AM,22.0,59.0,13.6,
2243,3/20/2017 3:09:32 AM,22.0,59.0,13.6,
2244,3/20/2017 3:39:32 AM,22.0,58.5,13.5,
2245,3/20/2017 4:09:32 AM,22.0,58.0,13.4,
2246,3/20/2017 4:39:32 AM,22.0,57.0,13.1,
2247,3/20/2017 5:09:32 AM,22.0,55.5,12.7,
2248,3/20/2017 5:39:32 AM,22.0,53.5,12.1,
2249,3/20/2017 6:09:32 AM,23.5,50.0,12.5,
2250,3/20/2017 6:39:32 AM,25.5,47.5,13.5,
2251,3/20/2017 7:09:32 AM,25.5,48.5,13.8,
2252,3/20/2017 7:39:32 AM,26.0,48.0,14.1,
2253,3/20/2017 8:09:32 AM,26.0,48.5,14.3,
2254,3/20/2017 8:39:32 AM,26.0,48.5,14.3,
2255,3/20/2017 9:09:32 AM,26.0,49.5,14.6,
2256,3/20/2017 9:39:32 AM,26.0,49.5,14.6,
2257,3/20/2017 10:09:32 AM,26.5,48.5,14.8,
2258,3/20/2017 10:39:32 AM,26.5,48.5,14.8,
2259,3/20/2017 11:09:32 AM,26.5,48.5,14.8,
2260,3/20/2017 11:39:32 AM,26.5,49.5,15.1,
2261,3/20/2017 12:09:32 PM,26.5,49.5,15.1,
2262,3/20/2017 12:39:32 PM,27.0,50.0,15.7,
2263,3/20/2017 1:09:32 PM,26.5,50.5,15.4,
2264,3/20/2017 1:39:32 PM,26.5,51.5,15.7,
2265,3/20/2017 2:09:32 PM,26.5,52.5,16.0,
2266,3/20/2017 2:39:32 PM,27.0,53.0,16.6,
2267,3/20/2017 3:09:32 PM,27.0,53.5,16.8,
2268,3/20/2017 3:39:32 PM,27.0,54.0,16.9,
2269,3/20/2017 4:09:32 PM,27.0,53.5,16.8,
2270,3/20/2017 4:39:32 PM,27.0,54.0,16.9,
2271,3/20/2017 5:09:32 PM,27.0,54.5,17.0,
2272,3/20/2017 5:39:32 PM,27.0,55.0,17.2,
2273,3/20/2017 6:09:32 PM,27.0,55.5,17.3,
2274,3/20/2017 6:39:32 PM,27.0,55.0,17.2,
2275,3/20/2017 7:09:32 PM,27.0,52.5,16.5,
2276,3/20/2017 7:39:32 PM,27.0,53.5,16.8,
2277,3/20/2017 8:09:32 PM,27.0,53.5,16.8,
2278,3/20/2017 8:39:32 PM,27.0,53.5,16.8,
2279,3/20/2017 9:09:32 PM,27.0,53.0,16.6,
2280,3/20/2017 9:39:32 PM,27.0,54.0,16.9,
2281,3/20/2017 10:09:32 PM,25.5,58.5,16.8,
2282,3/20/2017 10:39:32 PM,22.5,64.5,15.5,
2283,3/20/2017 11:09:32 PM,22.5,64.0,15.4,
2284,3/20/2017 11:39:32 PM,22.5,64.0,15.4,
2285,3/21/2017 12:09:32 AM,22.5,64.5,15.5,
2286,3/21/2017 12:39:32 AM,22.5,65.0,15.6,
2287,3/21/2017 1:09:32 AM,22.0,65.0,15.1,
2288,3/21/2017 1:39:32 AM,22.0,65.5,15.2,
2289,3/21/2017 2:09:32 AM,22.0,65.5,15.2,
2290,3/21/2017 2:39:32 AM,22.0,65.5,15.2,
2291,3/21/2017 3:09:32 AM,22.0,65.5,15.2,
2292,3/21/2017 3:39:32 AM,22.0,65.5,15.2,
2293,3/21/2017 4:09:32 AM,22.0,66.0,15.4,
2294,3/21/2017 4:39:32 AM,22.0,66.5,15.5,
2295,3/21/2017 5:09:32 AM,22.0,66.5,15.5,
2296,3/21/2017 5:39:32 AM,22.0,66.5,15.5,
2297,3/21/2017 6:09:32 AM,23.5,63.5,16.2,
2298,3/21/2017 6:39:32 AM,26.5,57.0,17.3,
2299,3/21/2017 7:09:32 AM,26.5,56.0,17.0,
2300,3/21/2017 7:39:32 AM,26.5,57.0,17.3,
2301,3/21/2017 8:09:32 AM,27.0,56.5,17.6,
2302,3/21/2017 8:39:32 AM,27.0,57.0,17.8,
2303,3/21/2017 9:09:32 AM,26.5,57.5,17.4,
2304,3/21/2017 9:39:32 AM,26.5,56.0,17.0,
2305,3/21/2017 10:09:32 AM,26.5,60.0,18.1,
2306,3/21/2017 10:39:32 AM,26.0,59.0,17.4,
2307,3/21/2017 11:09:32 AM,26.5,59.5,18.0,
2308,3/21/2017 11:39:32 AM,26.5,58.5,17.7,
2309,3/21/2017 12:09:32 PM,26.5,56.5,17.1,
2310,3/21/2017 12:39:32 PM,26.5,56.0,17.0,
2311,3/21/2017 1:09:32 PM,26.5,54.5,16.6,
2312,3/21/2017 1:39:32 PM,26.5,55.5,16.9,
2313,3/21/2017 2:09:32 PM,26.5,55.0,16.7,
2314,3/21/2017 2:39:32 PM,26.5,54.0,16.4,
2315,3/21/2017 3:09:32 PM,26.5,53.5,16.3,
2316,3/21/2017 3:39:32 PM,26.5,53.0,16.1,
2317,3/21/2017 4:09:32 PM,26.5,53.0,16.1,
2318,3/21/2017 4:39:32 PM,26.5,52.5,16.0,
2319,3/21/2017 5:09:32 PM,26.5,52.0,15.8,
2320,3/21/2017 5:39:32 PM,26.5,52.0,15.8,
2321,3/21/2017 6:09:32 PM,26.5,52.5,16.0,
2322,3/21/2017 6:39:32 PM,26.5,51.0,15.5,
2323,3/21/2017 7:09:32 PM,26.5,52.0,15.8,
2324,3/21/2017 7:39:32 PM,26.5,52.5,16.0,
2325,3/21/2017 8:09:32 PM,26.5,53.0,16.1,
2326,3/21/2017 8:39:32 PM,26.5,53.0,16.1,
2327,3/21/2017 9:09:32 PM,26.5,54.5,16.6,
2328,3/21/2017 9:39:32 PM,26.5,54.5,16.6,
2329,3/21/2017 10:09:32 PM,25.0,58.5,16.3,
2330,3/21/2017 10:39:32 PM,22.5,63.0,15.1,
2331,3/21/2017 11:09:32 PM,22.5,62.0,14.9,
2332,3/21/2017 11:39:32 PM,22.0,60.5,14.0,
2333,3/22/2017 12:09:32 AM,22.0,59.5,13.8,
2334,3/22/2017 12:39:32 AM,22.0,59.5,13.8,
2335,3/22/2017 1:09:32 AM,22.0,60.0,13.9,
2336,3/22/2017 1:39:32 AM,22.0,60.5,14.0,
2337,3/22/2017 2:09:32 AM,22.0,61.0,14.1,
2338,3/22/2017 2:39:32 AM,22.0,61.0,14.1,
2339,3/22/2017 3:09:32 AM,22.0,60.0,13.9,
2340,3/22/2017 3:39:32 AM,22.0,60.0,13.9,
2341,3/22/2017 4:09:32 AM,22.0,60.0,13.9,
2342,3/22/2017 4:39:32 AM,22.0,60.0,13.9,
2343,3/22/2017 5:09:32 AM,22.0,60.0,13.9,
2344,3/22/2017 5:39:32 AM,22.0,60.0,13.9,
2345,3/22/2017 6:09:32 AM,23.5,58.0,14.8,
2346,3/22/2017 6:39:32 AM,25.5,53.5,15.4,
2347,3/22/2017 7:09:32 AM,26.0,54.0,16.0,
2348,3/22/2017 7:39:32 AM,26.0,54.0,16.0,
2349,3/22/2017 8:09:32 AM,26.0,53.5,15.8,
2350,3/22/2017 8:39:32 AM,25.5,55.0,15.8,
2351,3/22/2017 9:09:32 AM,26.0,56.0,16.5,
2352,3/22/2017 9:39:32 AM,26.5,56.0,17.0,
2353,3/22/2017 10:09:32 AM,26.5,56.0,17.0,
2354,3/22/2017 10:39:32 AM,26.5,54.0,16.4,
2355,3/22/2017 11:09:32 AM,26.5,53.5,16.3,
2356,3/22/2017 11:39:32 AM,26.5,52.5,16.0,
2357,3/22/2017 12:09:32 PM,26.5,52.0,15.8,
2358,3/22/2017 12:39:32 PM,26.5,51.0,15.5,
2359,3/22/2017 1:09:32 PM,26.5,49.5,15.1,
2360,3/22/2017 1:39:32 PM,26.5,49.0,14.9,
2361,3/22/2017 2:09:32 PM,26.5,48.0,14.6,
2362,3/22/2017 2:39:32 PM,26.5,48.0,14.6,
2363,3/22/2017 3:09:32 PM,26.5,48.0,14.6,
2364,3/22/2017 3:39:32 PM,26.5,48.5,14.8,
2365,3/22/2017 4:09:32 PM,26.5,48.0,14.6,
2366,3/22/2017 4:39:32 PM,26.0,47.5,14.0,
2367,3/22/2017 5:09:32 PM,26.0,46.5,13.7,
2368,3/22/2017 5:39:32 PM,26.0,46.5,13.7,
2369,3/22/2017 6:09:32 PM,26.5,45.5,13.8,
2370,3/22/2017 6:39:32 PM,26.5,46.5,14.1,
2371,3/22/2017 7:09:32 PM,26.0,47.0,13.8,
2372,3/22/2017 7:39:32 PM,26.5,47.5,14.4,
2373,3/22/2017 8:09:32 PM,26.0,48.0,14.1,
2374,3/22/2017 8:39:32 PM,26.0,48.0,14.1,
2375,3/22/2017 9:09:32 PM,26.0,48.5,14.3,
2376,3/22/2017 9:39:32 PM,26.5,48.0,14.6,
2377,3/22/2017 10:09:32 PM,25.0,50.5,14.0,
2378,3/22/2017 10:39:32 PM,22.5,54.0,12.7,
2379,3/22/2017 11:09:32 PM,22.0,53.5,12.1,
2380,3/22/2017 11:39:32 PM,22.0,53.0,12.0,
2381,3/23/2017 12:09:32 AM,22.0,53.0,12.0,
2382,3/23/2017 12:39:32 AM,22.0,53.0,12.0,
2383,3/23/2017 1:09:32 AM,22.0,53.0,12.0,
2384,3/23/2017 1:39:32 AM,22.0,53.0,12.0,
2385,3/23/2017 2:09:32 AM,22.0,52.5,11.8,
2386,3/23/2017 2:39:32 AM,22.0,52.0,11.7,
2387,3/23/2017 3:09:32 AM,22.0,52.0,11.7,
2388,3/23/2017 3:39:32 AM,22.0,51.5,11.6,
2389,3/23/2017 4:09:32 AM,22.0,51.0,11.4,
2390,3/23/2017 4:39:32 AM,22.0,51.0,11.4,
2391,3/23/2017 5:09:32 AM,22.0,51.0,11.4,
2392,3/23/2017 5:39:32 AM,22.0,51.0,11.4,
2393,3/23/2017 6:09:32 AM,23.5,49.0,12.2,
2394,3/23/2017 6:39:32 AM,25.5,45.5,12.9,
2395,3/23/2017 7:09:32 AM,26.0,45.5,13.3,
2396,3/23/2017 7:39:32 AM,26.0,46.0,13.5,
2397,3/23/2017 8:09:32 AM,26.0,46.5,13.7,
2398,3/23/2017 8:39:32 AM,26.0,47.5,14.0,
2399,3/23/2017 9:09:32 AM,26.0,49.5,14.6,
2400,3/23/2017 9:39:32 AM,26.5,49.5,15.1,
2401,3/23/2017 10:09:32 AM,26.5,49.5,15.1,
2402,3/23/2017 10:39:32 AM,26.5,50.5,15.4,
2403,3/23/2017 11:09:32 AM,26.5,49.5,15.1,
2404,3/23/2017 11:39:32 AM,26.5,51.0,15.5,
2405,3/23/2017 12:09:32 PM,26.5,51.0,15.5,
2406,3/23/2017 12:39:32 PM,26.5,50.5,15.4,
2407,3/23/2017 1:09:32 PM,26.5,50.5,15.4,
2408,3/23/2017 1:39:32 PM,26.5,49.5,15.1,
2409,3/23/2017 2:09:32 PM,26.5,48.5,14.8,
2410,3/23/2017 2:39:32 PM,26.5,47.5,14.4,
2411,3/23/2017 3:09:32 PM,25.5,48.0,13.7,
2412,3/23/2017 3:39:32 PM,26.0,46.5,13.7,
2413,3/23/2017 4:09:32 PM,26.0,46.5,13.7,
2414,3/23/2017 4:39:32 PM,26.0,46.5,13.7,
2415,3/23/2017 5:09:32 PM,26.0,48.0,14.1,
2416,3/23/2017 5:39:32 PM,26.0,49.0,14.5,
2417,3/23/2017 6:09:32 PM,26.0,49.5,14.6,
2418,3/23/2017 6:39:32 PM,26.0,49.0,14.5,
2419,3/23/2017 7:09:32 PM,26.0,49.0,14.5,
2420,3/23/2017 7:39:32 PM,26.0,49.5,14.6,
2421,3/23/2017 8:09:32 PM,26.0,48.5,14.3,
2422,3/23/2017 8:39:32 PM,26.0,49.0,14.5,
2423,3/23/2017 9:09:32 PM,26.0,48.5,14.3,
2424,3/23/2017 9:39:32 PM,26.0,48.0,14.1,
2425,3/23/2017 10:09:32 PM,24.5,51.0,13.7,
2426,3/23/2017 10:39:32 PM,22.5,53.5,12.6,
2427,3/23/2017 11:09:32 PM,22.0,53.0,12.0,
2428,3/23/2017 11:39:32 PM,22.0,53.0,12.0,
2429,3/24/2017 12:09:32 AM,22.0,53.0,12.0,
2430,3/24/2017 12:39:32 AM,22.0,53.0,12.0,
2431,3/24/2017 1:09:32 AM,22.0,53.5,12.1,
2432,3/24/2017 1:39:32 AM,22.0,54.0,12.3,
2433,3/24/2017 2:09:32 AM,22.0,54.5,12.4,
2434,3/24/2017 2:39:32 AM,22.0,54.5,12.4,
2435,3/24/2017 3:09:32 AM,22.0,54.5,12.4,
2436,3/24/2017 3:39:32 AM,22.0,54.5,12.4,
2437,3/24/2017 4:09:32 AM,22.0,55.0,12.5,
2438,3/24/2017 4:39:32 AM,22.0,55.5,12.7,
2439,3/24/2017 5:09:32 AM,22.0,55.5,12.7,
2440,3/24/2017 5:39:32 AM,22.0,56.0,12.8,
2441,3/24/2017 6:09:32 AM,23.5,54.5,13.8,
2442,3/24/2017 6:39:32 AM,26.0,50.0,14.8,
2443,3/24/2017 7:09:32 AM,25.5,50.0,14.3,
2444,3/24/2017 7:39:32 AM,25.5,51.5,14.8,
2445,3/24/2017 8:09:32 AM,25.0,53.5,14.9,
2446,3/24/2017 8:39:32 AM,24.5,54.5,14.7,
